list,path,number,title,videoId,viewCount,viewCheckedAt,status,category,source
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-315,痛快的哀艷,A6g0ncregRc,8076384,2026-05-26,kept,近25年熱門新歌,蘇打綠 sodagreen / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-316,命硬,E9BgBB0JQ8E,8048517,2026-05-26,kept,近25年熱門新歌,Timeless Music Hong Kong天碟 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-317,逆光,JCqJcK3v4q0,8001407,2026-05-26,kept,近25年熱門新歌,Timeless Music / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-318,熊麻吉,uRaxsfx-O4Y,7974679,2026-05-26,kept,近25年熱門新歌,滾石唱片 ROCK RECORDS / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-319,隔牆有耳,fisaIfuxues,7894722,2026-05-26,kept,近25年熱門新歌,MC 張天賦 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-320,在空中的這一秒,jZrDc9HDfx0,7889732,2026-05-26,kept,近25年熱門新歌,林家謙 Terence Lam / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-321,三年二班,_trE3M24kQY,7878352,2026-05-26,kept,近25年熱門新歌,周杰倫 Jay Chou / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-322,新斗羅大陸,N9Pi50O7ZR4,7731269,2026-05-26,kept,近25年熱門新歌,相信音樂BinMusic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-323,你不是第一個離開的人,F4vGFscB_fg,7712199,2026-05-26,kept,近25年熱門新歌,GEM鄧紫棋 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-324,愛琴海,ZLldhJXp7iw,7584509,2026-05-26,kept,近25年熱門新歌,周杰倫 Jay Chou / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-325,聽不到,U-C0Z3ys_C8,7557148,2026-05-26,kept,近25年熱門新歌,滾石唱片 ROCK RECORDS / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-326,白果,N2pHRj07BlM,7453453,2026-05-26,kept,近25年熱門新歌,MIRROR / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-327,你也有今天,jhR1d6Cssic,7422925,2026-05-26,kept,近25年熱門新歌,JOLIN 蔡依林 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-328,岩巉,eUjogRMPTQU,7402430,2026-05-26,kept,近25年熱門新歌,MIRROR / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-329,小心碰頭,7P76AY8DtqY,7354722,2026-05-26,kept,近25年熱門新歌,MC 張天賦 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-330,最難的是相遇,5sbFn-FPdAk,7333530,2026-05-26,kept,近25年熱門新歌,吳青峰 Wu Qing Feng / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-331,四面楚歌,JljURsMOLmc,7299774,2026-05-26,kept,近25年熱門新歌,周杰倫 Jay Chou / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-332,我要快樂？,NilgON1msY8,7227728,2026-05-26,kept,近25年熱門新歌,Timeless Music / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-333,不喜歡沒有你的地方,UihvcESfV3Y,7214204,2026-05-26,kept,近25年熱門新歌,周興哲 Eric Chou / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-334,母系社會,IE-G5W--RhE,7208250,2026-05-26,kept,近25年熱門新歌,聲動娛樂 Mei Entertainment / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-335,先哭為敬,NwRPoas89Oo,7110766,2026-05-26,kept,近25年熱門新歌,寰亞音樂 Media Asia Music Official Channel / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-336,離開台北,T_AFMCpQgkI,7097137,2026-05-26,kept,近25年熱門新歌,TRASH Band / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-337,黑月,YKRfaH3xkgk,7096155,2026-05-26,kept,近25年熱門新歌,MIRROR / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-338,蝸牛,0iahm62GqEo,7076353,2026-05-26,kept,近25年熱門新歌,MIRROR / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-339,真話的清高,D5frN9bPlUo,7069177,2026-05-26,kept,近25年熱門新歌,TVB Music Group / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-340,分手需要練習的,XbZbW983N1Y,7056187,2026-05-26,kept,近25年熱門新歌,愛貝克思 avex taiwan / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-341,醉赤壁,1fgmcZ3VLMc,7024144,2026-05-26,kept,近25年熱門新歌,音樂歌詞MusicLyrics / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-342,小宇宙,1PyWsk_9Fd8,6981041,2026-05-26,kept,近25年熱門新歌,蘇打綠 sodagreen / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-343,罪惡感,yRWXRTcfnhk,6953951,2026-05-26,kept,近25年熱門新歌,A-Lin官方專屬頻道 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-344,再不再見,1kenSheA9o0,6898394,2026-05-26,kept,近25年熱門新歌,寰亞音樂 Media Asia Music Official Channel / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-345,偷情,bZQ5pJMnauQ,6883213,2026-05-26,kept,近25年熱門新歌,universalmusichk / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-346,繞路,mcJB9H0Nvbc,6856152,2026-05-26,kept,近25年熱門新歌,A-Lin官方專屬頻道 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-347,懷疑人生,Lmm6dfPiJDM,6789426,2026-05-26,kept,近25年熱門新歌,MC 張天賦 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-348,你們的幸福,oYgMRIIVX3w,6781090,2026-05-26,kept,近25年熱門新歌,universalmusichk / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-349,人類群星閃耀時,cWQ99uzuqJ8,6780053,2026-05-26,kept,近25年熱門新歌,MIRROR / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-350,年輪說,7M8GD3pHLek,6765988,2026-05-26,kept,近25年熱門新歌,吳青峰 Wu Qing Feng / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-351,慢靈魂,2n7EP62ocHM,6670240,2026-05-26,kept,近25年熱門新歌,添翼音樂 TEAM EAR MUSIC / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-352,願與愁,MISqtaNt1vg,6651500,2026-05-26,kept,近25年熱門新歌,JJ Lin林俊傑 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-353,在月台上等你,CButi-4oCaQ,6539909,2026-05-26,kept,近25年熱門新歌,warnermusichk / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-354,薄情歌,RjLDdIr_aDI,6509760,2026-05-26,kept,近25年熱門新歌,寰亞音樂 Media Asia Music Official Channel / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-355,你要不要吃哈密瓜,TRDV0xw3j4Y,6428245,2026-05-26,kept,近25年熱門新歌,告五人Accusefive / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-356,來互相傷害,sqV-JIEavgU,6378094,2026-05-26,kept,近25年熱門新歌,八三夭 831 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-357,神奇的糊塗魔藥,jrP24ZSYHts,6356408,2026-05-26,kept,近25年熱門新歌,林家謙 Terence Lam / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-358,最好是,_Ah6fSDHTq4,6353712,2026-05-26,kept,近25年熱門新歌,JJ Lin林俊傑 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-359,捉妖記,zUhxzZkCixI,6346004,2026-05-26,kept,近25年熱門新歌,JOLIN 蔡依林 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-360,以孤獨命名,TnCUUWXCL-M,6344881,2026-05-26,kept,近25年熱門新歌,MIRROR / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-361,追光者,GIKmtqjlvuA,6335001,2026-05-26,kept,近25年熱門新歌,陳歆 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-362,心中無別人,EitgfC3gg7M,6282770,2026-05-26,kept,近25年熱門新歌,滾石唱片 ROCK RECORDS / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-363,兩個自己,9drLLoyt_bc,6133110,2026-05-26,kept,近25年熱門新歌,GEM鄧紫棋 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-364,靈魂相認,PZSp9mTgx6E,6114736,2026-05-26,kept,近25年熱門新歌,英皇娛樂 eeg music / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-365,終止戀愛,ck6cdBuI0qM,6113300,2026-05-26,kept,近25年熱門新歌,EKids / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-366,租購,rD2IXdpwmkc,6099176,2026-05-26,kept,近25年熱門新歌,薛之謙 JokerXue / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-367,多少年,pRtvIGsmJoQ,6075206,2026-05-26,kept,近25年熱門新歌,JW 王灝兒 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-368,人類不宜飛行,Bbihv6KKXNY,6073726,2026-05-26,kept,近25年熱門新歌,Dear Jane / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-369,有心人,WhJtXSIzfG8,6055962,2026-05-26,kept,近25年熱門新歌,GEMblog / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-370,其實,YT3HI5hyMi4,6055464,2026-05-26,kept,近25年熱門新歌,薛之謙 JokerXue / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-371,小白,fooyt-XpRCY,5968026,2026-05-26,kept,近25年熱門新歌,warnermusichk / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-372,她的睫毛,gqzlB7Gla2E,5963057,2026-05-26,kept,近25年熱門新歌,周杰倫 Jay Chou / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-373,正式開始,beugiCFkmVQ,5938372,2026-05-26,kept,近25年熱門新歌,MIRROR / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-374,突然好想你,hCU0NbG9aOA,5935493,2026-05-26,kept,近25年熱門新歌,evin K / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-375,遇上你之前的我,osB_fLYdkkM,5879862,2026-05-26,kept,近25年熱門新歌,Gareth.T / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-376,歌頌者,Hk11G2oECSY,5830452,2026-05-26,kept,近25年熱門新歌,吳青峰 Wu Qing Feng / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-377,諷刺的情書,o2zUZmUmwUg,5759117,2026-05-26,kept,近25年熱門新歌,Hebe Tien's Official Channel田馥甄官方專屬頻道 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-378,牛仔很忙,9o20U91aJdg,5747258,2026-05-26,kept,近25年熱門新歌,周杰倫 Jay Chou / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-379,有你聽我的故事,mw8bM7IPJto,5738731,2026-05-26,kept,近25年熱門新歌,林家謙 Terence Lam / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-380,聖馬力諾之心,06DLtL10XdA,5705088,2026-05-26,kept,近25年熱門新歌,Dear Jane / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-381,致我,qed7secMXV4,5666126,2026-05-26,kept,近25年熱門新歌,MIRROR / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-382,我們沒開始,ShUcwdlwzhI,5657213,2026-05-26,kept,近25年熱門新歌,周興哲 Eric Chou / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-383,這天,eg_YNQGphaA,5651769,2026-05-26,kept,近25年熱門新歌,蘇打綠 sodagreen / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-384,泡沫,CQEXldyfGGM,5649082,2026-05-26,kept,近25年熱門新歌,陳歆 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-385,甘心替代你,7Janb9y34EY,5599758,2026-05-26,kept,近25年熱門新歌,Gin Lee李幸倪 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-386,拼命無恙,41AdjEHgi4g,5563177,2026-05-26,kept,近25年熱門新歌,林家謙 Terence Lam / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-387,比莉,YnfLgQTcR5M,5532451,2026-05-26,kept,近25年熱門新歌,GT / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-388,最後一次,pIMxN6Ep9-k,5525748,2026-05-26,kept,近25年熱門新歌,Dear Jane / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-389,今生今世,nDYUfomU2V8,5505464,2026-05-26,kept,近25年熱門新歌,universalmusichk / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-390,夠鐘,Dj_sPrVTKBQ,5499712,2026-05-26,kept,近25年熱門新歌,Pakho Chau - Topic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-391,問好,PtZBK0M4hW4,5496610,2026-05-26,kept,近25年熱門新歌,universalmusichk / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-392,這麼近那麼遠,NHCBj_Ei92U,5482999,2026-05-26,kept,近25年熱門新歌,容祖兒 Joey Yung / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-393,超溫馨,YPJljJJzKFo,5378954,2026-05-26,kept,近25年熱門新歌,Gareth.T / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-394,近未來,j6qKJjSeIo4,5350954,2026-05-26,kept,近25年熱門新歌,蘇打綠 sodagreen / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-395,你呢,FTOapmOLB_M,5350265,2026-05-26,kept,近25年熱門新歌,家家 JiaJia / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-396,最後晚餐,mIxp4R_ysCc,5338390,2026-05-26,kept,近25年熱門新歌,Supper Moment / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-397,祝你幸福,OcdvLe8DWqQ,5322415,2026-05-26,kept,近25年熱門新歌,李榮浩 Ronghao Li / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-398,污糟兒,L-UehndXVYs,5295868,2026-05-26,kept,近25年熱門新歌,洪嘉豪 Hung Kaho / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-399,好想約你♡,xkLBTGAaTiQ,5280774,2026-05-26,kept,近25年熱門新歌,TVB Music Group / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-400,我不想你想你了,8ySMekbQva8,5241290,2026-05-26,kept,近25年熱門新歌,八三夭 831 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-401,給缺席的人唱首歌,YjgeLmX-6HE,5161553,2026-05-26,kept,近25年熱門新歌,Jay Fung 馮允謙 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-402,愛的羅曼死,WlL0DsoqmEM,5124039,2026-05-26,kept,近25年熱門新歌,JOLIN 蔡依林 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-403,他舉起右手點名,cuEja-aL1Uk,5120799,2026-05-26,kept,近25年熱門新歌,蘇打綠 sodagreen / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-404,第一天,y3lP_gPjlUo,5037774,2026-05-26,kept,近25年熱門新歌,Timeless Music / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-405,寂寞就如,HMkrXFIs6XQ,5025119,2026-05-26,kept,近25年熱門新歌,THE OFFICIAL JUNO MAK 麥浚龍 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-406,好不容易,caxiOmSWWEM,49925388,2026-06-02,kept,近25年熱門新歌,相信音樂BinMusic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-407,一直走,2q0M6emwgJA,4955903,2026-05-26,kept,近25年熱門新歌,A-Lin官方專屬頻道 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-408,皆可,fT9BZh4LeO0,4952592,2026-05-26,kept,近25年熱門新歌,Hebe Tien's Official Channel田馥甄官方專屬頻道 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-409,無誠勿愛,YBwnUPcN47Q,4942127,2026-05-26,kept,近25年熱門新歌,滾石唱片 ROCK RECORDS / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-410,理性與任性之間,xMLuHGu-BPU,4928703,2026-05-26,kept,近25年熱門新歌,universalmusichk / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-411,柔軟,qjSsdOoMhcY,4916717,2026-05-26,kept,近25年熱門新歌,吳青峰 Wu Qing Feng / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-412,年少有為,Dnj5Tcpev0Q,166264251,2026-05-26,kept,近25年熱門新歌,李榮浩 Ronghao Li / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-413,沒了妳,HQDDlgGy2hg,126178904,2026-05-26,kept,近25年熱門新歌,SKRpresents 陶山音樂 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-414,喜歡你,4OqXWzekVw4,112841044,2026-05-26,kept,近25年熱門新歌,GEMblog / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-415,後來,t0igPuDjYUE,105637415,2026-05-26,kept,近25年熱門新歌,滾石唱片 ROCK RECORDS / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-416,兜圈,Mqr-kjvXsk8,99891419,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-417,成全,JfnQ8qtcDyQ,94509953,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-418,寂寞寂寞就好,DyFIzKYQQYE,91682447,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-419,還是要幸福,1CcQDuuhdXA,84907048,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-420,命運,LWmVK8K2QhM,75219049,2026-05-26,kept,近25年熱門新歌,相信音樂BinMusic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-421,乾杯,qX2GsMj7154,61252492,2026-05-26,kept,近25年熱門新歌,相信音樂BinMusic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-422,不醉不會,7gQxgKaiPzk,60209436,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-423,我的路,mNMH7SLGDOw,57440139,2026-05-26,kept,近25年熱門新歌,玖壹壹 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-424,怪情歌,pGNnHRLVR6c,55086097,2026-05-26,kept,近25年熱門新歌,林宥嘉 Yoga Lin / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-425,離開的一路上,3hLESh77fSg,52776777,2026-05-26,kept,近25年熱門新歌,理想混蛋 Bestards / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-426,終於結束的起點,Jv3zvWZlXkk,42900583,2026-05-26,kept,近25年熱門新歌,相信音樂BinMusic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-427,雨愛,oec9R5ypf-o,38770463,2026-05-26,kept,近25年熱門新歌,rainieyangVEVO / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-428,心內的話,qV--s0Hc_wo,33657113,2026-05-26,kept,近25年熱門新歌,玖壹壹 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-429,下一個天亮,AEUmLttrY5s,32212139,2026-05-26,kept,近25年熱門新歌,福茂唱片 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-430,挪威的森林,ShYLgpfW7aU,29754574,2026-05-26,kept,近25年熱門新歌,相信音樂BinMusic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-431,長途夜車,c9PEYJdwdwI,26522318,2026-05-26,kept,近25年熱門新歌,滅火器 Fire EX. / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-432,大眠,VS1lvYuW3LQ,25874134,2026-05-26,kept,近25年熱門新歌,UNIVERSAL MUSIC TAIWAN 環球音樂 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-433,失憶的金魚,kn6_RH1t7_I,23898344,2026-05-26,kept,近25年熱門新歌,Rainie Yang's Official Channel楊丞琳官方專屬頻道 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-434,王妃,qnDlH_S4Fak,23750726,2026-05-26,kept,近25年熱門新歌,華納音樂 Warner Music Taiwan / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-435,戀人未滿,jL6D7rqk4SQ,23672238,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-436,頑固,YKiMrg6rgYQ,23484531,2026-05-26,kept,近25年熱門新歌,相信音樂BinMusic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-437,渺小,BClZoVLwZCE,22028826,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-438,不是因為天氣晴朗才愛你,9_068Ekk_fs,20713361,2026-05-26,kept,近25年熱門新歌,理想混蛋 Bestards / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-439,愛上你,kPUc7w3G-WM,20661634,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-440,十七,i8cptH7f7lE,20409553,2026-05-26,kept,近25年熱門新歌,HIMSHERO / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-441,我想我不會愛你,jmvsxBwpnIQ,19752236,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-442,盛夏之約,6Xu-TGL-_qk,19239078,2026-05-26,kept,近25年熱門新歌,相信音樂BinMusic / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-443,時候不早,levtdfsgdpE,18453908,2026-05-26,kept,近25年熱門新歌,MC 張天賦 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-444,匿名的好友,s9hGDIpwfXw,17920729,2026-05-26,kept,近25年熱門新歌,rainieyangVEVO / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-445,安靜了,xChME6md5kg,17627417,2026-05-26,kept,近25年熱門新歌,華研國際 / YouTube
Recent 25 Years Pop,songlists/pop-recent-25.json,POP25-446,不哭,OC1QZH5Oi5A,17444507,2026-05-26,kept,近25年熱門新歌,Timeless Music / YouTube
